id   ,date,hs
93.6 ,NA  ,0.12
94.4 ,NA  ,0.112
95.2 ,NA  ,0.104
96   ,NA  ,0.088
96.8 ,NA  ,0.088
97.6 ,NA  ,0.08
98.4 ,NA  ,0.072
99.2 ,NA  ,0.064
100  ,NA  ,0.064
100.8,NA  ,0.056
101.6,NA  ,0.088
102.4,NA  ,0.168
103.2,NA  ,0.384
104  ,NA  ,0.44
104.8,NA  ,0.4
105.6,NA  ,0.392
106.4,NA  ,0.344
107.2,NA  ,0.28
108  ,NA  ,0.24
108.8,NA  ,0.208
109.6,NA  ,0.176
110.4,NA  ,0.144
111.2,NA  ,0.112
112  ,NA  ,0.088
112.8,NA  ,0.072
113.6,NA  ,0.064
114.4,NA  ,0.072
115.2,NA  ,0.096
116  ,NA  ,0.368
116.8,NA  ,0.472
117.6,NA  ,0.52
118.4,NA  ,0.536
119.2,NA  ,0.536
120  ,NA  ,0.536
120.8,NA  ,0.544
121.6,NA  ,0.536
122.4,NA  ,0.528
123.2,NA  ,0.56
124  ,NA  ,0.64
124.8,NA  ,0.736
125.6,NA  ,0.848
126.4,NA  ,0.944
127.2,NA  ,1.024
128  ,NA  ,1.144
128.8,NA  ,1.176
129.6,NA  ,1.144
130.4,NA  ,1.128
131.2,NA  ,1.152
132  ,NA  ,1.24
132.8,NA  ,1.224
133.6,NA  ,1.104
134.4,NA  ,0.976
135.2,NA  ,0.872
136  ,NA  ,0.768
136.8,NA  ,0.688
137.6,NA  ,0.616
138.4,NA  ,0.56
139.2,NA  ,0.512
140  ,NA  ,0.472
140.8,NA  ,0.44
141.6,NA  ,0.424
142.4,NA  ,0.408
143.2,NA  ,0.408
144  ,NA  ,0.408
144.8,NA  ,0.408
145.6,NA  ,0.416
146.4,NA  ,0.504
147.2,NA  ,0.584
148  ,NA  ,0.592
148.8,NA  ,0.592
149.6,NA  ,0.584
150.4,NA  ,0.552
151.2,NA  ,0.512
152  ,NA  ,0.472
152.8,NA  ,0.424
153.6,NA  ,0.376
154.4,NA  ,0.328
155.2,NA  ,0.288
156  ,NA  ,0.248
156.8,NA  ,0.2
157.6,NA  ,0.168
158.4,NA  ,0.152
159.2,NA  ,0.696
160  ,NA  ,1.064
160.8,NA  ,1.152
161.6,NA  ,1.064
162.4,NA  ,1.024
163.2,NA  ,0.912
164  ,NA  ,0.776
164.8,NA  ,0.696
165.6,NA  ,0.584
166.4,NA  ,0.504
167.2,NA  ,0.448
168  ,NA  ,0.44
168.8,NA  ,0.448
169.6,NA  ,0.416
170.4,NA  ,0.408
171.2,NA  ,0.384
172  ,NA  ,0.344
172.8,NA  ,0.304
173.6,NA  ,0.264
174.4,NA  ,0.496
175.2,NA  ,0.92
176  ,NA  ,1.144
176.8,NA  ,1.064
177.6,NA  ,0.936
178.4,NA  ,0.96
179.2,NA  ,1.032
180  ,NA  ,1.056
180.8,NA  ,1.048
181.6,NA  ,0.952
182.4,NA  ,0.792
183.2,NA  ,0.664
184  ,NA  ,0.632
184.8,NA  ,0.704
185.6,NA  ,0.64
186.4,NA  ,0.536
187.2,NA  ,0.44
188  ,NA  ,0.376
188.8,NA  ,0.368
189.6,NA  ,0.616
190.4,NA  ,0.928
191.2,NA  ,1.136
192  ,NA  ,1.288
192.8,NA  ,1.376
193.6,NA  ,1.384
194.4,NA  ,1.296
195.2,NA  ,1.16
196  ,NA  ,1.024
196.8,NA  ,0.88
197.6,NA  ,0.76
198.4,NA  ,0.656
199.2,NA  ,0.56
200  ,NA  ,0.48
200.8,NA  ,0.408
201.6,NA  ,0.392
202.4,NA  ,0.592
203.2,NA  ,0.592
204  ,NA  ,0.576
204.8,NA  ,0.624
205.6,NA  ,0.68
206.4,NA  ,0.808
207.2,NA  ,0.816
208  ,NA  ,0.816
208.8,NA  ,0.872
209.6,NA  ,0.888
210.4,NA  ,0.888
211.2,NA  ,0.944
212  ,NA  ,0.968
212.8,NA  ,0.976
213.6,NA  ,0.944
214.4,NA  ,0.88
215.2,NA  ,0.784
