id   ,date,hs
124.8,NA  ,0.204
126  ,NA  ,0.204
127.2,NA  ,0.204
128.4,NA  ,0.204
129.6,NA  ,0.204
130.8,NA  ,0.192
132  ,NA  ,0.192
133.2,NA  ,0.192
134.4,NA  ,0.192
135.6,NA  ,0.192
136.8,NA  ,0.192
138  ,NA  ,0.192
139.2,NA  ,0.192
140.4,NA  ,0.192
141.6,NA  ,0.192
142.8,NA  ,0.192
144  ,NA  ,0.192
145.2,NA  ,0.192
146.4,NA  ,0.192
147.6,NA  ,0.192
148.8,NA  ,0.192
150  ,NA  ,0.192
151.2,NA  ,0.192
152.4,NA  ,0.192
153.6,NA  ,0.192
154.8,NA  ,0.192
156  ,NA  ,0.18
157.2,NA  ,0.192
158.4,NA  ,0.192
159.6,NA  ,0.192
160.8,NA  ,0.192
162  ,NA  ,0.192
163.2,NA  ,0.192
164.4,NA  ,0.192
165.6,NA  ,0.192
166.8,NA  ,0.192
168  ,NA  ,0.192
169.2,NA  ,0.192
170.4,NA  ,0.192
171.6,NA  ,0.216
172.8,NA  ,0.276
174  ,NA  ,0.396
175.2,NA  ,0.468
176.4,NA  ,0.504
177.6,NA  ,0.468
178.8,NA  ,0.456
180  ,NA  ,0.456
181.2,NA  ,0.444
182.4,NA  ,0.432
183.6,NA  ,0.372
184.8,NA  ,0.3
186  ,NA  ,0.3
187.2,NA  ,0.408
188.4,NA  ,0.636
189.6,NA  ,0.816
190.8,NA  ,0.864
192  ,NA  ,0.852
193.2,NA  ,0.828
194.4,NA  ,0.66
195.6,NA  ,0.456
196.8,NA  ,0.456
198  ,NA  ,0.672
199.2,NA  ,0.792
200.4,NA  ,0.612
201.6,NA  ,0.312
202.8,NA  ,0.264
204  ,NA  ,0.228
205.2,NA  ,0.216
206.4,NA  ,0.216
207.6,NA  ,0.216
208.8,NA  ,0.204
210  ,NA  ,0.204
211.2,NA  ,0.204
212.4,NA  ,0.204
213.6,NA  ,0.204
214.8,NA  ,0.204
216  ,NA  ,0.204
217.2,NA  ,0.204
218.4,NA  ,0.204
219.6,NA  ,0.204
220.8,NA  ,0.204
222  ,NA  ,0.216
223.2,NA  ,0.456
224.4,NA  ,0.288
225.6,NA  ,0.228
226.8,NA  ,0.252
228  ,NA  ,0.36
229.2,NA  ,0.312
230.4,NA  ,0.24
231.6,NA  ,0.228
232.8,NA  ,0.216
234  ,NA  ,0.216
235.2,NA  ,0.204
236.4,NA  ,0.204
237.6,NA  ,0.192
238.8,NA  ,0.192
240  ,NA  ,0.192
241.2,NA  ,0.216
242.4,NA  ,0.312
243.6,NA  ,0.324
244.8,NA  ,0.3
246  ,NA  ,0.252
247.2,NA  ,0.204
248.4,NA  ,0.192
249.6,NA  ,0.192
250.8,NA  ,0.192
252  ,NA  ,0.192
253.2,NA  ,0.216
254.4,NA  ,0.228
255.6,NA  ,0.204
256.8,NA  ,0.204
258  ,NA  ,0.192
259.2,NA  ,0.192
260.4,NA  ,0.192
261.6,NA  ,0.192
262.8,NA  ,0.192
264  ,NA  ,0.204
265.2,NA  ,0.3
266.4,NA  ,0.348
267.6,NA  ,0.492
268.8,NA  ,0.624
270  ,NA  ,0.756
271.2,NA  ,0.78
272.4,NA  ,0.588
273.6,NA  ,0.396
274.8,NA  ,0.396
276  ,NA  ,0.432
277.2,NA  ,0.372
278.4,NA  ,0.288
279.6,NA  ,0.204
280.8,NA  ,0.204
282  ,NA  ,0.204
283.2,NA  ,0.204
284.4,NA  ,0.204
285.6,NA  ,0.372
286.8,NA  ,0.408
288  ,NA  ,0.552
289.2,NA  ,0.792
290.4,NA  ,0.912
291.6,NA  ,0.888
292.8,NA  ,0.732
294  ,NA  ,0.696
295.2,NA  ,0.684
296.4,NA  ,0.528
297.6,NA  ,0.372
298.8,NA  ,0.264
300  ,NA  ,0.228
301.2,NA  ,0.216
302.4,NA  ,0.204
303.6,NA  ,0.204
304.8,NA  ,0.204
306  ,NA  ,0.324
307.2,NA  ,0.384
308.4,NA  ,0.348
309.6,NA  ,0.564
310.8,NA  ,0.684
312  ,NA  ,0.792
313.2,NA  ,0.696
314.4,NA  ,0.6
315.6,NA  ,0.456
316.8,NA  ,0.372
318  ,NA  ,0.432
319.2,NA  ,0.54
320.4,NA  ,0.54
321.6,NA  ,0.492
322.8,NA  ,0.372
